frame,value
frame_19874,-0.1924192022461623
frame_19875,-0.08871730704672384
frame_19876,-0.08359019745475631
frame_19877,-0.07745597705008088
frame_19878,0.05386516922513505
frame_19879,0.3195593127231666
frame_19880,0.3195593127231666
frame_19881,0.56556901760918
frame_19882,0.5592516861476485
frame_19883,0.23841059602649006
frame_19884,-0.24054689168980986
frame_19885,-0.6268501846369823
frame_19886,-0.6947538682210761
frame_19887,-0.4228644672994171
frame_19888,0.00784325693533128
frame_19889,0.3318277535325175
frame_19890,0.42139957884456924
frame_19891,0.3220923490096744
frame_19892,0.18243964964751122
frame_19893,0.18243964964751122
frame_19894,0.12012085329752495
frame_19895,0.130558183538316
frame_19896,0.08899197363200781
frame_19897,-0.10657063509018219
frame_19898,-0.3957640308847316
frame_19899,-0.5917844172490615
frame_19900,-0.5066988128299814
frame_19901,-0.13843195898312327
frame_19902,0.35019989623706776
frame_19903,0.6759239478743858
frame_19904,0.6551713614307078
frame_19905,0.33347575304422133
frame_19906,-0.08227790154728844
frame_19907,-0.08227790154728844
frame_19908,-0.3543198950163274
frame_19909,-0.3782769249549852
frame_19910,-0.24610126041444136
frame_19911,-0.14294869838557084
frame_19912,-0.1389202551347392
frame_19913,-0.16238898892178105
frame_19914,-0.07910397656178472
frame_19915,0.16870632038331249
frame_19916,0.4857936338389233
frame_19917,0.6365550706503494
frame_19918,0.456831568346202
frame_19919,0.01654103213599048
frame_19920,0.01654103213599048
frame_19921,-0.4523758659627064
frame_19922,-0.6894131290627765
frame_19923,-0.5735038300729393
frame_19924,-0.206610309152501
frame_19925,0.16153447065645313
frame_19926,0.3428754539628285
frame_19927,0.3232520523697623
frame_19928,0.2216864528336436
frame_19929,0.16776024658955657
frame_19930,0.19391460921048617
frame_19931,0.19644764549699392
frame_19932,0.04580828272347179
frame_19933,0.04580828272347179
frame_19934,-0.2555009613330485
frame_19935,-0.5499740592669454
frame_19936,-0.6213873714407788
frame_19937,-0.37113559373760185
frame_19938,0.09976500747703482
frame_19939,0.5371868037965026
frame_19940,0.6890469069490646
frame_19941,0.5040131839960936
frame_19942,0.130344553971984
frame_19943,-0.20349742118594927
frame_19944,-0.3288979766228217
frame_19945,-0.2651753288369396
frame_19946,-0.2651753288369396
frame_19947,-0.17294839320047609
frame_19948,-0.17361980040894803
frame_19949,-0.22568437757499923
frame_19950,-0.20142216254158146
frame_19951,0.000793481246375927
frame_19952,0.34382152775658437
frame_19953,0.6258735923337504
frame_19954,0.6160771507919554
frame_19955,0.2729270302438429
frame_19956,-0.2205877864925077
frame_19957,-0.5963621936704612
frame_19958,-0.6497695852534562
frame_19959,-0.391247291482284
frame_19960,-0.391247291482284
frame_19961,-0.022247993408001952
frame_19962,0.22669148838770714
frame_19963,0.2835474715414899
frame_19964,0.22461622974333934
frame_19965,0.18500320444349497
frame_19966,0.22949919125949889
frame_19967,0.282113101596118
frame_19968,0.1980040894802698
frame_19969,-0.08169804986724448
frame_19970,-0.43659779656361586
frame_19971,-0.6554460280159917
frame_19972,-0.5581530198065127
frame_19973,-0.5581530198065127
frame_19974,-0.16153447065645313
frame_19975,0.3315836054567095
frame_19976,0.6363719595934935
frame_19977,0.6082033753471481
frame_19978,0.32013916440321055
frame_19979,-0.027893917661061435
frame_19980,-0.23426007873775445
frame_19981,-0.24619281594286935
frame_19982,-0.17670216986602374
frame_19983,-0.18118839075899534
frame_19984,-0.26139103366191596
frame_19985,-0.30057679982909635
frame_19986,-0.30057679982909635
frame_19987,-0.16681417279580066
frame_19988,0.16000854518265328
frame_19989,0.532364879299295
frame_19990,0.6924954985198523
frame_19991,0.49501022370067443
frame_19992,0.04086428418836024
frame_19993,-0.42219306009094515
frame_19994,-0.6379589220862453
frame_19995,-0.521134067812128
frame_19996,-0.19934690389721366
frame_19997,0.08731345561082797
frame_19998,0.20856349375896482
frame_19999,0.20856349375896482
frame_20000,0.19397564622943816
frame_20001,0.16879787591174047
frame_20002,0.22751548814355907
frame_20003,0.3316446424756615
frame_20004,0.3309732352671895
frame_20005,0.10959196752830591
frame_20006,-0.26767784661397137
frame_20007,-0.6036561174352245
frame_20008,-0.674581133457442
frame_20009,-0.402386547441023
frame_20010,0.0825830866420484
frame_20011,0.5009918515579699
frame_20012,0.5009918515579699
frame_20013,0.6323740348521378
frame_20014,0.4631183812982574
frame_20015,0.14831995605334636
frame_20016,-0.1065095980712302
frame_20017,-0.18851283303323466
frame_20018,-0.1532029175695059
frame_20019,-0.15814691610461745
frame_20020,-0.26166570024719993
frame_20021,-0.3650013733329264
frame_20022,-0.3170873134556108
frame_20023,-0.044709616382335886
frame_20024,0.36890774254585407
frame_20025,0.6788842432935576
frame_20026,0.6788842432935576
frame_20027,0.6570329905087435
frame_20028,0.29865413373210853
frame_20029,-0.19299905392620625
frame_20030,-0.5451216162602619
frame_20031,-0.5836664937284463
frame_20032,-0.35035248878444775
frame_20033,-0.05774101992858669
frame_20034,0.1119113742484817
frame_20035,0.13830988494521929
frame_20036,0.12540055543687245
frame_20037,0.18842127750480667
frame_20038,0.33533738212225717
frame_20039,0.33533738212225717
frame_20040,0.4260994293038728
frame_20041,0.2978301339762566
frame_20042,-0.05905331583605457
frame_20043,-0.4741660817285684
frame_20044,-0.706381420331431
frame_20045,-0.5921811578722496
frame_20046,-0.17773979918820765
frame_20047,0.2995696890163884
frame_20048,0.5725272377697074
frame_20049,0.5400860621967223
frame_20050,0.29844050416577655
frame_20051,0.03436384166997284
frame_20052,0.03436384166997284
frame_20053,-0.09970397045808282
frame_20054,-0.10290841395306254
frame_20055,-0.10702841273232215
frame_20056,-0.2206183050019837
frame_20057,-0.3828547013763848
frame_20058,-0.4335154271065401
frame_20059,-0.24808496353038118
frame_20060,0.15497299111911375
frame_20061,0.575243385113071
frame_20062,0.7373882259590442
frame_20063,0.5236671040986358
frame_20064,0.06500442518387402
frame_20065,0.06500442518387402
frame_20066,-0.37971129490035704
frame_20067,-0.5707571642200995
frame_20068,-0.4575945310831019
frame_20069,-0.1944639423810541
frame_20070,0.005066072573015534
frame_20071,0.06607257301553392
frame_20072,0.061861018707846306
frame_20073,0.11801507614368115
frame_20074,0.2889187292092654
frame_20075,0.467238380077517
frame_20076,0.4589068269905698
frame_20077,0.1696523941770684
frame_20078,0.1696523941770684
frame_20079,-0.2792138431958983
frame_20080,-0.6498916592913602
frame_20081,-0.7119968260750145
frame_20082,-0.4182256538590655
frame_20083,0.06024353770561846
frame_20084,0.4420911282692953
frame_20085,0.5480819116794335
frame_20086,0.4043397320474868
frame_20087,0.16608172856837672
frame_20088,0.0038453321939756462
frame_20089,-0.03210547196874905
frame_20090,-0.035248878444776754
frame_20091,-0.14310129093295085
frame_20092,-0.14310129093295085
frame_20093,-0.3485518967253639
frame_20094,-0.49952696310312206
frame_20095,-0.4251228370006409
frame_20096,-0.08395641956846828
frame_20097,0.38749351481673633
frame_20098,0.7135227515488144
frame_20099,0.6789452803125096
frame_20100,0.3173619800408948
frame_20101,-0.15692617572557757
frame_20102,-0.4748985259559923
frame_20103,-0.49940488906521807
frame_20104,-0.30384228034302807
frame_20105,-0.30384228034302807
frame_20106,-0.09909360026856288
frame_20107,-0.012756736960966826
frame_20108,-0.012756736960966826
frame_20109,0.02554399243140965
frame_20110,0.19363994262520218
frame_20111,0.43815424054689167
frame_20112,0.5590685750907926
frame_20113,0.38315988647114474
frame_20114,-0.03527939695425276
frame_20115,-0.4922940763573107
frame_20116,-0.7220374156926176
frame_20117,-0.5840937528611103
frame_20118,-0.5840937528611103
frame_20119,-0.18631550035096286
frame_20120,0.2186040833765679
frame_20121,0.434492019409772
frame_20122,0.43327127903073215
frame_20123,0.3085726493118076
frame_20124,0.17563402203436385
frame_20125,0.08621478926969207
frame_20126,0.005554368724631489
frame_20127,-0.13620410779137546
frame_20128,-0.32975249488814967
frame_20129,-0.4730063783684805
frame_20130,-0.44651631214331494
frame_20131,-0.44651631214331494
frame_20132,-0.20572527237769708
frame_20133,0.17007965330973235
frame_20134,0.5023041474654378
frame_20135,0.6208990752891629
frame_20136,0.48020874660481583
frame_20137,0.16794335764641255
frame_20138,-0.15805536057618946
frame_20139,-0.36677144688253427
frame_20140,-0.4198736533707694
frame_20141,-0.3650624103518784
frame_20142,-0.2584612567522202
frame_20143,-0.11670278023621326
frame_20144,-0.11670278023621326
frame_20145,0.065157017731254
frame_20146,0.27411725211340676
frame_20147,0.4531388286996063
frame_20148,0.5095675527207251
frame_20149,0.37476729636524553
frame_20150,0.07919553209021271
frame_20151,-0.25733207190160834
frame_20152,-0.49748222296823025
frame_20153,-0.5502792443617054
frame_20154,-0.40739158299508654
frame_20155,-0.14267403180028687
frame_20156,0.13882869960631122
frame_20157,0.3554490798669393
frame_20158,0.3554490798669393
frame_20159,0.46324045533616137
frame_20160,0.4477370525223548
frame_20161,0.31684316537980284
frame_20162,0.10138248847926268
frame_20163,-0.14926602984710227
frame_20164,-0.3722037415692618
frame_20165,-0.49824518570513016
frame_20166,-0.47456282235175634
frame_20167,-0.2926419873653371
frame_20168,-0.0005188146610919523
frame_20169,0.30564287240211185
frame_20170,0.5154881435590686
frame_20171,0.5154881435590686
frame_20172,0.5525376140629291
frame_20173,0.40537736136967073
frame_20174,0.1326944792016358
frame_20175,-0.162999359111301
frame_20176,-0.3881038850062563
frame_20177,-0.49052400280770286
frame_20178,-0.4574419385357219
frame_20179,-0.30185857722708825
frame_20180,-0.05902279732657857
frame_20181,0.2140568254646443
frame_20182,0.44312875759147924
frame_20183,0.5502182073427534
frame_20184,0.5502182073427534
frame_20185,0.48228400524918363
frame_20186,0.24826807458723715
frame_20187,-0.06915494247260964
frame_20188,-0.358378856776635
frame_20189,-0.5258339182714317
frame_20190,-0.5247962889492477
frame_20191,-0.3641468550675985
frame_20192,-0.09973448896755882
frame_20193,0.19061861018707846
frame_20194,0.4275032807397687
frame_20195,0.5427716910306101
frame_20196,0.49736014893032626
frame_20197,0.49736014893032626
frame_20198,0.29718924527726065
frame_20199,0.005127109591967528
frame_20200,-0.2872096926786096
frame_20201,-0.4908597064119388
frame_20202,-0.5462202826013978
frame_20203,-0.4355906857509079
frame_20204,-0.1901913510544145
frame_20205,0.1185644093142491
frame_20206,0.39832758568071536
frame_20207,0.5599841303750724
frame_20208,0.5481429486983855
frame_20209,0.36027100436414683
frame_20210,0.061799981688894313
frame_20211,0.061799981688894313
frame_20212,-0.2465590380565813
frame_20213,-0.47038178655354473
frame_20214,-0.5510116885891293
frame_20215,-0.4700155644398328
frame_20216,-0.2513809625537889
frame_20217,0.04510635700552385
frame_20218,0.3379619739371929
frame_20219,0.5387432477797784
frame_20220,0.5784173100985748
frame_20221,0.4317148350474563
frame_20222,0.14532914212469863
frame_20223,-0.18231757560960724
frame_20224,-0.18231757560960724
frame_20225,-0.4443189794610431
frame_20226,-0.5663319803460799
frame_20227,-0.5146336252937407
frame_20228,-0.3142490920743431
frame_20229,-0.016022217474898525
frame_20230,0.28534806360057374
frame_20231,0.5164952543717765
frame_20232,0.5874813074129459
frame_20233,0.48353526413769954
frame_20234,0.31888790551469465
frame_20235,-0.022125919370097964
frame_20236,-0.36820581682790615
frame_20237,-0.36820581682790615
frame_20238,-0.6816614276558733
frame_20239,-0.73924985503708
frame_20240,-0.40940580462050236
frame_20241,0.08954130680257576
frame_20242,0.5885189367351299
frame_20243,0.7549668874172185
frame_20244,0.5617236854152043
frame_20245,0.12475966673787653
frame_20246,-0.27829828791161837
frame_20247,-0.4009216589861751
frame_20248,-0.23126926480910673
frame_20249,0.00521866512039552
frame_20250,0.00521866512039552
frame_20251,0.14096499526963102
frame_20252,-0.000640888698995941
frame_20253,-0.2869350260933256
frame_20254,-0.37736136967070527
frame_20255,-0.20914334543900875
frame_20256,0.20810571611682485
frame_20257,0.5989562669759209
frame_20258,0.6996978667561876
frame_20259,0.4358653523361919
frame_20260,-0.0815454573198645
frame_20261,-0.6046632282479324
frame_20262,-0.8311410870693076
frame_20263,-0.8311410870693076
frame_20264,-0.6027405621509445
frame_20265,-0.0848414563432722
frame_20266,0.4511551255836665
frame_20267,0.728965117343669
frame_20268,0.5921506393627736
frame_20269,0.1836298715170751
frame_20270,-0.24387340922269357
frame_20271,-0.41459395123142184
frame_20272,-0.2795495468001343
frame_20273,-0.017242957853938413
frame_20274,0.18668172246467482
frame_20275,0.1532334360789819
frame_20276,-0.09942930387279886
frame_20277,-0.09942930387279886
frame_20278,-0.3484298226874599
frame_20279,-0.36466566972869047
frame_20280,-0.039521469771416365
frame_20281,0.42143009735404524
frame_20282,0.6896572771385846
frame_20283,0.620319223609119
frame_20284,0.19489120151371808
frame_20285,-0.38453321939756463
frame_20286,-0.8001953184606464
frame_20287,-0.7134617145298624
frame_20288,-0.33616138187810907
frame_20289,0.14084292123172704
frame_20290,0.14084292123172704
frame_20291,0.6794640949736015
frame_20292,0.7202673421430097
frame_20293,0.35786004211554306
frame_20294,-0.06994842371898556
frame_20295,-0.38309884945219275
frame_20296,-0.2996917630542924
frame_20297,-0.18774987029633472
frame_20298,0.14410840174565875
frame_20299,0.16165654469435714
frame_20300,-0.07272560808130131
frame_20301,-0.10031434064760276
frame_20302,-0.39503158665730764
frame_20303,-0.39503158665730764
frame_20304,-0.2475356303598132
frame_20305,0.16385387737662893
frame_20306,0.6234015930661947
frame_20307,0.7211828974272897
frame_20308,0.38987395855586415
frame_20309,-0.08020264290292062
frame_20310,-0.6509292886135442
frame_20311,-0.8666035950804163
frame_20312,-0.5842768639179663
frame_20313,-0.051484725486007264
frame_20314,0.510727256080813
frame_20315,0.6935636463515122
frame_20316,0.6935636463515122
frame_20317,0.5448469496749778
frame_20318,0.2052980132450331
frame_20319,-0.27893917661061435
frame_20320,-0.34864345225379195
frame_20321,-0.26700643940549945
frame_20322,-0.04770043031098361
frame_20323,0.1934568315683462
frame_20324,0.1031525620288705
frame_20325,-0.09649952696310313
frame_20326,-0.3552659688100833
frame_20327,-0.3204443494979705
frame_20328,-0.015564439832758568
frame_20329,-0.015564439832758568
frame_20330,0.4196295052949614
frame_20331,0.6824549089022492
frame_20332,0.6010620441297647
frame_20333,0.1477095858638264
frame_20334,-0.4232001709036531
frame_20335,-0.7993102816858425
frame_20336,-0.7662282174138615
frame_20337,-0.2946867275002289
frame_20338,0.27436140018921473
frame_20339,0.6684469130527665
frame_20340,0.6831568346201972
frame_20341,0.3761406292916654
frame_20342,-0.0848109378337962
frame_20343,-0.0848109378337962
frame_20344,-0.3700674459059419
frame_20345,-0.3870357371745964
frame_20346,-0.16162602618488114
frame_20347,0.11291848506118961
frame_20348,0.184820093386639
frame_20349,0.024292733542893765
frame_20350,-0.25467696157719655
frame_20351,-0.3577684865871151
frame_20352,-0.1986754966887417
frame_20353,0.22476882229071932
frame_20354,0.6076540421765801
frame_20355,0.6671956541642506
frame_20356,0.6671956541642506
frame_20357,0.3903927732169561
frame_20358,-0.15250099185155797
frame_20359,-0.6772362437818537
frame_20360,-0.8224738303781244
frame_20361,-0.5456404309213538
frame_20362,-0.025482955412457656
frame_20363,0.5189672536393323
frame_20364,0.7505111850337229
frame_20365,0.5442365794854579
frame_20366,0.1260414441358684
frame_20367,-0.27005829035309914
frame_20368,-0.4007995849482711
frame_20369,-0.4007995849482711
frame_20370,-0.28403576769310585
frame_20371,-0.032624286629841
frame_20372,0.19330423902096622
frame_20373,0.13434247871333965
frame_20374,-0.11642811365092928
frame_20375,-0.3347880489516892
frame_20376,-0.3185827204199347
frame_20377,0.018097476119266334
frame_20378,0.4575029755546739
frame_20379,0.6928922391430402
frame_20380,0.5674916837061678
frame_20381,0.10730307931760613
frame_20382,0.10730307931760613
frame_20383,-0.46473586230048525
frame_20384,-0.8071535386211738
frame_20385,-0.7245399334696493
frame_20386,-0.2837000640888699
frame_20387,0.2904446546830653
frame_20388,0.6780297250282297
frame_20389,0.6905117954039125
frame_20390,0.36063722647785884
frame_20391,-0.11816766869106113
frame_20392,-0.4044923245948668
frame_20393,-0.36701559495834224
frame_20394,-0.15582750938444168
frame_20395,-0.15582750938444168
frame_20396,0.10293893246253853
frame_20397,0.18646809289834285
frame_20398,0.0008545182653279214
frame_20399,-0.24085207678456985
frame_20400,-0.3566393017365032
frame_20401,-0.16544083986938077
frame_20402,0.2609027375103
frame_20403,0.5983458967864009
frame_20404,0.6705832087160863
frame_20405,0.3666493728446303
frame_20406,-0.21570482497634816
frame_20407,-0.6913052766502884
frame_20408,-0.8093813898129215
frame_20409,-0.8093813898129215
frame_20410,-0.5251319925534836
frame_20411,0.025605029450361645
frame_20412,0.5337382122257149
frame_20413,0.7413556321909238
frame_20414,0.5571153904843288
frame_20415,0.12021240882595294
frame_20416,-0.30411694692831204
frame_20417,-0.4390392773216956
frame_20418,-0.27198095645008696
frame_20419,-0.007080294198431349
frame_20420,0.17896053956724753
frame_20421,0.12149418622394483
frame_20422,0.12149418622394483
frame_20423,-0.12433240760521257
frame_20424,-0.3289590136417737
frame_20425,-0.28949858088930935
frame_20426,0.05243079927976318
frame_20427,0.4649494918668172
frame_20428,0.6878872035889767
frame_20429,0.5452742088076419
frame_20430,0.06454664754173406
frame_20431,-0.4903103732413709
frame_20432,-0.826044495986816
frame_20433,-0.7147129734183783
frame_20434,-0.23935666982024598
frame_20435,-0.23935666982024598
frame_20436,0.3170262764366588
frame_20437,0.6990874965666677
frame_20438,0.695577867976928
frame_20439,0.33957945493942077
frame_20440,-0.12469862971892452
frame_20441,-0.4174321726126896
frame_20442,-0.3790704062013611
frame_20443,-0.13672292245246742
frame_20444,0.10797448652607806
frame_20445,0.17984557634205145
frame_20446,0.0010681478316599017
frame_20447,-0.2464980010376293
frame_20448,-0.2464980010376293
frame_20449,-0.33957945493942077
frame_20450,-0.13022247993408
frame_20451,0.2816248054445021
frame_20452,0.6207464827417829
frame_20453,0.6532486953337199
frame_20454,0.3135166478469192
frame_20455,-0.24195074312570575
frame_20456,-0.7191991943113498
frame_20457,-0.8215582750938444
frame_20458,-0.4934232612079226
frame_20459,0.05850398266548662
frame_20460,0.5648976104007081
frame_20461,0.5648976104007081
frame_20462,0.7624439222388378
frame_20463,0.5368205816827906
frame_20464,0.08401745658742027
frame_20465,-0.3128757591479232
frame_20466,-0.4390392773216956
frame_20467,-0.27436140018921473
frame_20468,-0.005371257667775506
frame_20469,0.17334513382366407
frame_20470,0.11471907712027345
frame_20471,-0.13068025757621998
frame_20472,-0.3246253852961821
frame_20473,-0.260505996887112
frame_20474,0.07855464339121677
frame_20475,0.07855464339121677
frame_20476,0.4908902249214148
frame_20477,0.6825769829401532
frame_20478,0.5120700704977569
frame_20479,0.028748435926389357
frame_20480,-0.5288857692190313
frame_20481,-0.8294015320291757
frame_20482,-0.6965239417706839
frame_20483,-0.2084414197210608
frame_20484,0.3511764885402997
frame_20485,0.7215491195410016
frame_20486,0.6950895718253121
frame_20487,0.315073091830195
frame_20488,0.315073091830195
frame_20489,-0.15393536179692985
frame_20490,-0.4253975035859249
frame_20491,-0.37980285042878503
frame_20492,-0.14185003204443494
frame_20493,0.10995818964201788
frame_20494,0.17636646626178779
frame_20495,-0.0036927396465956603
frame_20496,-0.25025177770317697
frame_20497,-0.3248390148625141
frame_20498,-0.10022278511917478
frame_20499,0.3075960570085757
frame_20500,0.6269112216559343
frame_20501,0.6269112216559343
frame_20502,0.6389965514084293
frame_20503,0.2785119174779504
frame_20504,-0.28250984221930603
frame_20505,-0.7372966704306162
frame_20506,-0.8179876094851527
frame_20507,-0.4629963072603534
frame_20508,0.10049745170445876
frame_20509,0.5900753807184057
frame_20510,0.7670827356791894
frame_20511,0.5280617694631794
frame_20512,0.05999938962981048
frame_20513,-0.3345133823664052
frame_20514,-0.3345133823664052
frame_20515,-0.445509201330607
frame_20516,-0.2736289559617908
frame_20517,-0.0004272591326639607
frame_20518,0.17343668935209205
frame_20519,0.10733359782708213
frame_20520,-0.1358989226966155
frame_20521,-0.3197119052705466
frame_20522,-0.23657948545793023
frame_20523,0.1118808557390057
frame_20524,0.5045625171666616
frame_20525,0.6748863185522019
frame_20526,0.48509170812097535
frame_20527,-0.012207403790398877
frame_20528,-0.012207403790398877
frame_20529,-0.5631885738700522
frame_20530,-0.8357188634907071
frame_20531,-0.6725974303415021
frame_20532,-0.1749931333353679
frame_20533,0.38996551408429214
frame_20534,0.7399822992645039
frame_20535,0.6900234992522966
frame_20536,0.2914212469862972
frame_20537,-0.1770989104892117
frame_20538,-0.43531601916562396
frame_20539,-0.3848078859828486
frame_20540,-0.1347697378460036
frame_20541,-0.1347697378460036
frame_20542,0.11151463362529374
frame_20543,0.17111728263191625
frame_20544,-0.007019257179479354
frame_20545,-0.25025177770317697
frame_20546,-0.30896938993499556
frame_20547,-0.07306131168553728
frame_20548,0.3331095309305094
frame_20549,0.6330759605700857
frame_20550,0.6154057435834834
frame_20551,0.24460585345011748
frame_20552,-0.32148197882015445
frame_20553,-0.7618030335398419
frame_20554,-0.7618030335398419
frame_20555,-0.8028199102755822
frame_20556,-0.4329355754264962
frame_20557,0.13495284890285958
frame_20558,0.6211737418744468
frame_20559,0.7715384380626851
frame_20560,0.511429181798761
frame_20561,0.03457747123630482
frame_20562,-0.35486922818689537
frame_20563,-0.4502090517899106
frame_20564,-0.2707602160710471
frame_20565,0.002838221381267739
frame_20566,0.17419965208899196
frame_20567,0.17419965208899196
frame_20568,0.10306100650044252
frame_20569,-0.13965269936216315
frame_20570,-0.31043427838984344
frame_20571,-0.21253089999084446
frame_20572,0.13843195898312327
frame_20573,0.5204321420941801
frame_20574,0.6684774315622425
frame_20575,0.4523453474532304
frame_20576,-0.0532547990356151
frame_20577,-0.5927304910428175
frame_20578,-0.8413037507248146
frame_20579,-0.6493728446302682
frame_20580,-0.6493728446302682
frame_20581,-0.13742484817041536
frame_20582,0.4252143925290689
frame_20583,0.7568895535142064
frame_20584,0.6806848353526413
frame_20585,0.2694784386730552
frame_20586,-0.20047608874782555
frame_20587,-0.4498733481856746
frame_20588,-0.38575395977660454
frame_20589,-0.13107699819940793
frame_20590,0.11676381725516526
frame_20591,0.16675313577684867
frame_20592,-0.012665181432538836
frame_20593,-0.24921414838099307
frame_20594,-0.24921414838099307
frame_20595,-0.29078035828730125
frame_20596,-0.04400769066438795
frame_20597,0.35447248756370736
frame_20598,0.6378673665578173
frame_20599,0.5931882686849574
frame_20600,0.20508438367870113
frame_20601,-0.358745078890347
frame_20602,-0.7771843623157445
frame_20603,-0.7922910245063631
frame_20604,-0.4010437330240791
frame_20605,0.1749626148258919
frame_20606,0.6484572893459883
frame_20607,0.6484572893459883
frame_20608,0.7736136967070528
frame_20609,0.4925382244331187
frame_20610,0.009491256447035128
frame_20611,-0.37397381511886957
frame_20612,-0.45719779045991393
frame_20613,-0.2673116245002594
frame_20614,0.008514664143803218
frame_20615,0.17471846675008393
frame_20616,0.09595019379253518
frame_20617,-0.14300973540452283
frame_20618,-0.2982268745994446
frame_20619,-0.1892452772606586
frame_20620,-0.1892452772606586
frame_20621,0.16608172856837672
frame_20622,0.533616138187811
frame_20623,0.6559648426770837
frame_20624,0.42078920865504926
frame_20625,-0.09396649067659535
frame_20626,-0.6208075197607349
frame_20627,-0.8434400463881344
frame_20628,-0.6231574449903867
frame_20629,-0.1000396740623188
frame_20630,0.4588763084810938
frame_20631,0.7731559190649129
frame_20632,0.6709494308297983
frame_20633,0.6709494308297983
frame_20634,0.2447584459974975
frame_20635,-0.22437208166753136
frame_20636,-0.46272164067506943
frame_20637,-0.3861507003997925
frame_20638,-0.12518692587054048
frame_20639,0.11899166844691306
frame_20640,0.16544083986938077
frame_20641,-0.020081179235206154
frame_20642,-0.24491103854487747
frame_20643,-0.271767326883755
frame_20644,-0.01760917996765038
frame_20645,0.3772698141422773
frame_20646,0.3772698141422773
frame_20647,0.6366466261787774
frame_20648,0.5698110904263436
frame_20649,0.16635639515366069
frame_20650,-0.39561143833735163
frame_20651,-0.7918942838831752
frame_20652,-0.7783135471663564
frame_20653,-0.3665272988067263
frame_20654,0.21277504806665243
frame_20655,0.674001281777398
frame_20656,0.7757499923703727
frame_20657,0.47242652668843654
frame_20658,-0.01730399487289041
frame_20659,-0.39289529099398784
frame_20660,-0.39289529099398784
frame_20661,-0.4623554185613575
frame_20662,-0.2640766624958037
frame_20663,0.014648884548478652
frame_20664,0.1749626148258919
frame_20665,0.09115878780480362
frame_20666,-0.14517654957731865
frame_20667,-0.28736228522598956
frame_20668,-0.1640369884334849
frame_20669,0.1922971282082583
frame_20670,0.5443281350138859
frame_20671,0.6418042542802209
frame_20672,0.38743247779778434
frame_20673,0.38743247779778434
frame_20674,-0.13385418256172368
frame_20675,-0.6473281044953765
frame_20676,-0.8422193060090946
frame_20677,-0.597399822992645
frame_20678,-0.06024353770561846
frame_20679,0.4924161503952147
frame_20680,0.7857295449690237
frame_20681,0.6599322489089633
frame_20682,0.21832941679128393
frame_20683,-0.24839014862514114
frame_20684,-0.4749290444654683
frame_20685,-0.38578447828608053
frame_20686,-0.38578447828608053
frame_20687,-0.11896114993743706
frame_20688,0.1227759636219367
frame_20689,0.16257209997863703
frame_20690,-0.024506363109225746
frame_20691,-0.24054689168980986
frame_20692,-0.2528763695181127
frame_20693,0.010254219183935057
frame_20694,0.39616077150791956
frame_20695,0.6340525528733176
frame_20696,0.5449995422223579
frame_20697,0.12750633259071628
frame_20698,-0.43055513168736836
frame_20699,-0.43055513168736836
frame_20700,-0.8052308725241859
frame_20701,-0.7622302926725059
frame_20702,-0.33121738334299755
frame_20703,0.2513504440443129
frame_20704,0.6984771263771478
frame_20705,0.7749870296334727
frame_20706,0.45142979216895046
frame_20707,-0.044862208929715874
frame_20708,-0.4121219519638661
frame_20709,-0.467177343058565
frame_20710,-0.2596819971312601
frame_20711,0.020935697500534076
frame_20712,0.020935697500534076
frame_20713,0.17548142948698386
frame_20714,0.08667256691183203
frame_20715,-0.14584795678579057
frame_20716,-0.27542954802087466
frame_20717,-0.1390423291726432
frame_20718,0.21683400982696005
frame_20719,0.5529343546861172
frame_20720,0.6265449995422223
frame_20721,0.3532822656941435
frame_20722,-0.17300943021942808
frame_20723,-0.6724448377941221
frame_20724,-0.8389538254951628
frame_20725,-0.5686208685567797
frame_20726,-0.5686208685567797
frame_20727,-0.021179845576342053
frame_20728,0.5254371776482437
frame_20729,0.7974791711172826
frame_20730,0.6464735862300485
frame_20731,0.19183935056611834
frame_20732,-0.27320169682912687
frame_20733,-0.4869228186895352
frame_20734,-0.3849909970397046
frame_20735,-0.11224707785271767
frame_20736,0.1272011474959563
frame_20737,0.16000854518265328
frame_20738,-0.028412732322153387
frame_20739,-0.028412732322153387
frame_20740,-0.2347788933988464
frame_20741,-0.23340556047242653
frame_20742,0.03665272988067263
frame_20743,0.41370891445661795
frame_20744,0.6294442579424421
frame_20745,0.5186620685445723
frame_20746,0.0881679738761559
frame_20747,-0.4643696401867733
frame_20748,-0.815759758293405
frame_20749,-0.7440412610248115
frame_20750,-0.2947172460097049
frame_20751,0.28949858088930935
frame_20752,0.28949858088930935
frame_20753,0.7216101565599536
frame_20754,0.7726981414227729
frame_20755,0.4287545396282846
frame_20756,-0.07266457106234932
frame_20757,-0.43125705740531634
frame_20758,-0.4717551194799646
frame_20759,-0.25464644306772055
frame_20760,0.027558214056825465
frame_20761,0.17676320688497574
frame_20762,0.08236945707571643
frame_20763,-0.1456648457289346
frame_20764,-0.26242866298409984
frame_20765,-0.26242866298409984
frame_20766,-0.11447492904446546
frame_20767,0.2403027436140019
frame_20768,0.5591906491286965
frame_20769,0.6097293008209479
frame_20770,0.3183385723441267
frame_20771,-0.21173741874446853
frame_20772,-0.6954863124485
frame_20773,-0.8334604937894833
frame_20774,-0.5386822107608265
frame_20775,0.018646809289834285
frame_20776,0.5574816125980407
frame_20777,0.8073671681875058
